Station,Date,Aerosol_Type_Land
DTU,4/30/2017,1.932366417
DTU,5/1/2017,1.782232735
DTU,5/2/2017,1.947568496
DTU,5/3/2017,1.796735799
DTU,5/4/2017,1.909735494
DTU,5/5/2017,1.889853147
DTU,5/6/2017,1.83648657
DTU,5/7/2017,1.916180349
DTU,5/8/2017,1.971992807
DTU,5/9/2017,1.886644431
DTU,5/10/2017,1.735682396
DTU,5/11/2017,1.872063247
DTU,5/12/2017,1.932653291
DTU,5/13/2017,1.917888978
DTU,5/14/2017,1.840664244
DTU,5/15/2017,1.725783727
DTU,5/16/2017,1.96417687
DTU,5/17/2017,1.76859825
DTU,5/18/2017,1.915658363
DTU,5/19/2017,1.872274756
DTU,5/20/2017,1.92508918
DTU,5/21/2017,1.744479663
DTU,5/22/2017,1.913630315
DTU,5/23/2017,1.926219533
DTU,5/24/2017,1.860077461
DTU,5/25/2017,1.946057307
DTU,5/26/2017,1.782710074
DTU,5/27/2017,1.848167643
DTU,5/28/2017,1.91708114
DTU,5/29/2017,1.894895087
DTU,5/30/2017,1.808732274
DTU,5/31/2017,1.63038441
DTU,6/1/2017,1.950644914
DTU,6/2/2017,1.891612211
DTU,6/3/2017,1.913861183
DTU,6/4/2017,1.814593032
DTU,6/5/2017,1.890099118
DTU,6/6/2017,1.753047052
DTU,6/7/2017,1.820691234
DTU,6/8/2017,1.853411306
DTU,6/9/2017,1.825430409
DTU,6/10/2017,1.957326073
DTU,6/11/2017,1.820863462
DTU,6/12/2017,1.797686883
DTU,6/13/2017,1.912414001
DTU,6/14/2017,1.850772416
DTU,6/15/2017,1.77788399
DTU,6/16/2017,1.736968901
DTU,6/17/2017,1.963149856
DTU,6/18/2017,1.827099939
DTU,6/19/2017,1.899665683
DTU,6/20/2017,1.743983498
DTU,6/21/2017,1.900448839
DTU,6/22/2017,1.723382073
DTU,6/23/2017,1.940892642
DTU,6/24/2017,1.870445997
DTU,6/25/2017,1.805865922
DTU,6/26/2017,1.826681422
DTU,6/27/2017,1.776737726
DTU,6/28/2017,1.91861288
DTU,6/29/2017,1.813991104
DTU,6/30/2017,1.836378018
DTU,7/1/2017,1.668061136
DTU,7/2/2017,1.980821918
DTU,7/3/2017,1.856578642
DTU,7/4/2017,1.857811038
DTU,7/5/2017,1.835558187
DTU,7/6/2017,1.827696009
DTU,7/7/2017,1.874780532
DTU,7/8/2017,1.743649931
DTU,7/9/2017,1.913504985
DTU,7/10/2017,1.797599425
DTU,7/11/2017,1.962503874
DTU,7/12/2017,1.877089479
DTU,7/13/2017,1.928681802
DTU,7/14/2017,1.918674237
DTU,7/15/2017,1.970084683
DTU,7/16/2017,1.808706744
DTU,7/17/2017,1.693972705
DTU,7/18/2017,1.986726356
DTU,7/19/2017,1.953561894
DTU,7/20/2017,1.914693724
DTU,7/21/2017,1.799079755
DTU,7/22/2017,1.7649481
DTU,7/23/2017,1.982588948
DTU,7/24/2017,1.659527151
DTU,7/25/2017,1.838438812
DTU,7/26/2017,1.673734121
DTU,7/27/2017,1.752269518
DTU,7/28/2017,1.799784811
DTU,7/29/2017,1.919988319
DTU,7/30/2017,1.880224884
DTU,7/31/2017,1.902017963
DTU,8/1/2017,1.843301322
DTU,8/2/2017,1.65905109
DTU,8/3/2017,1.797029318
DTU,8/4/2017,1.868709944
DTU,8/5/2017,1.887247513
DTU,8/6/2017,1.749304744
DTU,8/7/2017,1.89278303
DTU,8/8/2017,1.954088325
DTU,8/9/2017,1.717992572
DTU,8/10/2017,1.998324022
DTU,8/11/2017,1.865950994
DTU,8/12/2017,1.871204648
DTU,8/13/2017,1.816262472
DTU,8/14/2017,1.94277264
DTU,8/15/2017,1.85567199
DTU,8/16/2017,1.977115037
DTU,8/17/2017,1.776009792
DTU,8/18/2017,1.829892862
DTU,8/19/2017,1.803701717
DTU,8/20/2017,1.762123096
DTU,8/21/2017,1.869905626
DTU,8/22/2017,1.791017624
DTU,8/23/2017,1.928980259
DTU,8/24/2017,1.897106793
DTU,8/25/2017,1.993686659
DTU,8/26/2017,1.86426068
DTU,8/27/2017,1.874167184
DTU,8/28/2017,1.979494008
DTU,8/29/2017,1.822654941
DTU,8/30/2017,1.926927448
DTU,8/31/2017,1.939342881
DTU,9/1/2017,1.910934458
DTU,9/2/2017,1.990774042
DTU,9/3/2017,1.730760148
DTU,9/4/2017,1.803369881
DTU,9/5/2017,1.947990895
DTU,9/6/2017,1.828838868
DTU,9/7/2017,1.802589108
DTU,9/8/2017,1.949634522
DTU,9/9/2017,1.965882556
DTU,9/10/2017,1.996851824
DTU,9/11/2017,1.949484211
DTU,9/12/2017,1.927621598
DTU,9/13/2017,1.861007007
DTU,9/14/2017,1.878874981
DTU,9/15/2017,1.954118004
DTU,9/16/2017,1.935912763
DTU,9/17/2017,1.988435104
DTU,9/18/2017,1.92882349
DTU,9/19/2017,1.847464243
DTU,9/20/2017,1.87384873
DTU,9/21/2017,1.884995735
DTU,9/22/2017,1.827612607
DTU,9/23/2017,1.75144971
DTU,9/24/2017,1.950135003
DTU,9/25/2017,1.953396503
DTU,9/26/2017,1.79551488
DTU,9/27/2017,1.930201887
DTU,9/28/2017,1.947568822
DTU,9/29/2017,1.87386038
DTU,9/30/2017,1.891721419
DTU,10/1/2017,1.905321628
DTU,10/2/2017,1.85812803
DTU,10/3/2017,1.980274222
DTU,10/4/2017,1.923820637
DTU,10/5/2017,1.920243543
DTU,10/6/2017,1.979741658
DTU,10/7/2017,1.936476029
DTU,10/8/2017,1.893687978
DTU,10/9/2017,1.82540032
DTU,10/10/2017,1.930277654
DTU,10/11/2017,1.833009709
DTU,10/12/2017,1.780385771
DTU,10/13/2017,1.838607791
DTU,10/14/2017,1.954464767
DTU,10/15/2017,1.983754273
DTU,10/16/2017,1.856714749
DTU,10/17/2017,1.88650267
DTU,10/18/2017,1.891406539
DTU,10/19/2017,1.967553975
DTU,10/20/2017,1.893687186
DTU,10/21/2017,1.940227589
DTU,10/22/2017,1.760623955
DTU,10/23/2017,1.965240235
DTU,10/24/2017,1.881021922
DTU,10/25/2017,1.881743486
DTU,10/26/2017,1.928768243
DTU,10/27/2017,1.932494813
DTU,10/28/2017,1.970946658
DTU,10/29/2017,1.767082246
DTU,10/30/2017,1.965954701
DTU,10/31/2017,1.989527952
DTU,11/1/2017,1.948535551
DTU,11/2/2017,1.830250677
DTU,11/3/2017,1.894301764
DTU,11/4/2017,1.964617636
DTU,11/5/2017,1.769496204
DTU,11/6/2017,1.923766181
DTU,11/7/2017,1.980808254
DTU,11/8/2017,1.960033566
DTU,11/9/2017,1.85516808
DTU,11/10/2017,1.921359629
DTU,11/11/2017,1.904383495
DTU,11/12/2017,1.951134691
DTU,11/13/2017,1.958528358
DTU,11/14/2017,1.761503623
DTU,11/15/2017,1.95574877
DTU,11/16/2017,1.883653707
DTU,11/17/2017,1.833511859
DTU,11/18/2017,1.858332157
DTU,11/19/2017,1.925821005
DTU,11/20/2017,1.943899018
DTU,11/21/2017,1.95485115
DTU,11/22/2017,1.912827693
DTU,11/23/2017,1.741591996
DTU,11/24/2017,1.960995603
DTU,11/25/2017,1.855463754
DTU,11/26/2017,1.917014431
DTU,11/27/2017,1.914878147
DTU,11/28/2017,1.94533452
DTU,11/29/2017,1.965357063
DTU,11/30/2017,1.730804366
DTU,12/1/2017,2.214688313
DTU,12/2/2017,1.799608738
DTU,12/3/2017,2.69918552
DTU,12/4/2017,1.953757225
DTU,12/5/2017,2.792207792
DTU,12/6/2017,2.157015685
DTU,12/7/2017,1.882428941
DTU,12/8/2017,2.114839774
DTU,12/9/2017,1.713863565
DTU,12/10/2017,2.452652769
DTU,12/11/2017,2.048368023
DTU,12/12/2017,2.40647849
DTU,12/13/2017,2.137098985
DTU,12/14/2017,1.411781776
DTU,12/15/2017,2.009190707
DTU,12/16/2017,1.864548227
DTU,12/17/2017,2.28057778
DTU,12/18/2017,2.712252622
EAN,1/1/1993,0
EAN,1/1/2015,1.927910202
EAN,1/2/2015,2.216158348
EAN,1/3/2015,2.045043971
EAN,1/4/2015,1.763177711
EAN,1/5/2015,2.012743593
EAN,1/6/2015,2.072855816
EAN,1/7/2015,2.750096569
EAN,1/8/2015,2.309113409
EAN,1/9/2015,2.031585845
EAN,1/10/2015,2.350931144
EAN,1/11/2015,2.739633252
EAN,1/12/2015,2.483762982
EAN,1/13/2015,1.829917441
EAN,1/14/2015,2.603404142
EAN,1/15/2015,2.189337637
EAN,1/16/2015,2.647500178
EAN,1/17/2015,1.960708139
EAN,1/18/2015,1.898157995
EAN,1/19/2015,2.455316543
EAN,1/20/2015,1.903058408
EAN,1/21/2015,2.227725437
EAN,1/22/2015,2.043123793
EAN,1/23/2015,2.841665417
EAN,1/24/2015,2.36309422
EAN,1/25/2015,1.857172885
EAN,1/26/2015,2.131051718
EAN,1/27/2015,2.683057733
EAN,1/28/2015,1.900365827
EAN,1/29/2015,1.928134591
EAN,1/30/2015,2.412887331
EAN,1/31/2015,2.177777129
EAN,2/1/2015,1.805602877
EAN,2/2/2015,2.322387644
EAN,2/3/2015,1.862667395
EAN,2/4/2015,2.472979837
EAN,2/5/2015,1.936464761
EAN,2/6/2015,2.25831744
EAN,2/7/2015,2.053240434
EAN,2/8/2015,2.662397951
EAN,2/9/2015,2.248060465
EAN,2/10/2015,1.928438744
EAN,2/11/2015,2.189402748
EAN,2/12/2015,2.653906446
EAN,2/13/2015,1.942773788
EAN,2/14/2015,1.972721014
EAN,2/15/2015,2.536185587
EAN,2/16/2015,2.277929726
EAN,2/17/2015,1.942043102
EAN,2/18/2015,2.177609748
EAN,2/19/2015,1.844391892
EAN,2/20/2015,2.50975354
EAN,2/21/2015,1.996712942
EAN,2/22/2015,2.254472517
EAN,2/23/2015,2.251675023
EAN,2/24/2015,2.849218076
EAN,2/25/2015,2.294880499
EAN,2/26/2015,1.963900862
EAN,2/27/2015,2.323461458
EAN,2/28/2015,1.972134723
EAN,3/1/2015,1.518095238
EAN,3/2/2015,1.7979059
EAN,3/3/2015,1.927781959
EAN,3/4/2015,1.989630102
EAN,3/5/2015,1.905418762
EAN,3/6/2015,1.996821315
EAN,3/7/2015,2.035725651
EAN,3/8/2015,1.983410382
EAN,3/9/2015,1.921414701
EAN,3/10/2015,1.991409176
EAN,3/11/2015,1.967080358
EAN,3/12/2015,1.984202963
EAN,3/13/2015,1.834426084
EAN,3/14/2015,1.996884347
EAN,3/15/2015,1.973346096
EAN,3/16/2015,1.872554716
EAN,3/17/2015,1.783581462
EAN,3/18/2015,1.928035077
EAN,3/19/2015,1.951681867
EAN,3/20/2015,1.990024458
EAN,3/21/2015,1.898197243
EAN,3/22/2015,1.977034575
EAN,3/23/2015,1.997784179
EAN,3/24/2015,1.986031903
EAN,3/25/2015,1.949756111
EAN,3/26/2015,1.972733524
EAN,3/27/2015,1.970235345
EAN,3/28/2015,1.943459443
EAN,3/29/2015,1.956472095
EAN,3/30/2015,1.968548025
EAN,3/31/2015,1.989842642
EAN,4/1/2015,1.809802695
EAN,4/2/2015,1.886387253
EAN,4/3/2015,1.852253358
EAN,4/4/2015,1.953217441
EAN,4/5/2015,1.971321052
EAN,4/6/2015,1.900648618
EAN,4/7/2015,1.927974728
EAN,4/8/2015,1.947479961
EAN,4/9/2015,1.975856915
EAN,4/10/2015,1.844860215
EAN,4/11/2015,1.914607385
EAN,4/12/2015,1.953710052
EAN,4/13/2015,1.852606263
EAN,4/14/2015,1.966600937
EAN,4/15/2015,1.716838266
EAN,4/16/2015,1.94390009
EAN,4/17/2015,1.928991896
EAN,4/18/2015,1.839560725
EAN,4/19/2015,1.771610574
EAN,4/20/2015,1.871090823
EAN,4/21/2015,1.911260951
EAN,4/22/2015,1.880421233
EAN,4/23/2015,1.87341736
EAN,4/24/2015,1.761406405
EAN,4/25/2015,1.949137242
EAN,4/26/2015,1.860499143
EAN,4/27/2015,1.816541187
EAN,4/28/2015,1.864456504
EAN,4/29/2015,1.847229557
EAN,4/30/2015,1.84350323
EAN,5/1/2015,1.835266947
EAN,5/2/2015,1.90810759
EAN,5/3/2015,1.950264046
EAN,5/4/2015,1.944885734
EAN,5/5/2015,1.828819631
EAN,5/6/2015,1.863428137
EAN,5/7/2015,1.930333928
EAN,5/8/2015,1.900697149
EAN,5/9/2015,1.902688257
EAN,5/10/2015,1.794428279
EAN,5/11/2015,1.967524713
EAN,5/12/2015,1.783618481
EAN,5/13/2015,1.875712714
EAN,5/14/2015,1.81697593
EAN,5/15/2015,1.836438471
EAN,5/16/2015,1.939025457
EAN,5/17/2015,1.92168519
EAN,5/18/2015,1.906067282
EAN,5/19/2015,1.750907791
EAN,5/20/2015,1.948170756
EAN,5/21/2015,1.787507864
EAN,5/22/2015,1.869494884
EAN,5/23/2015,1.900573966
EAN,5/24/2015,1.771136795
EAN,5/25/2015,1.757409486
EAN,5/26/2015,1.761784669
EAN,5/27/2015,1.937216747
EAN,5/28/2015,1.877912916
EAN,5/29/2015,1.960246163
EAN,5/30/2015,1.808850749
EAN,5/31/2015,1.831764932
EAN,6/1/2015,1.919634824
EAN,6/2/2015,1.813342591
EAN,6/3/2015,1.861138646
EAN,6/4/2015,1.746778174
EAN,6/5/2015,1.917943226
EAN,6/6/2015,1.827391709
EAN,6/7/2015,1.869246788
EAN,6/8/2015,1.894099072
EAN,6/9/2015,1.94374384
EAN,6/10/2015,1.680509978
EAN,6/11/2015,1.831731712
EAN,6/12/2015,1.873796064
EAN,6/13/2015,1.867687227
EAN,6/14/2015,1.925242092
EAN,6/15/2015,1.749315711
EAN,6/16/2015,1.836762095
EAN,6/17/2015,1.940328394
EAN,6/18/2015,1.827935885
EAN,6/19/2015,1.857631552
EAN,6/20/2015,1.7832431
EAN,6/21/2015,1.935437722
EAN,6/22/2015,1.852277876
EAN,6/23/2015,1.852701811
EAN,6/24/2015,1.622795511
EAN,6/25/2015,1.950408035
EAN,6/26/2015,1.828437956
EAN,6/27/2015,1.845515919
EAN,6/28/2015,1.946024625
EAN,6/29/2015,1.762223151
EAN,6/30/2015,1.981261007
EAN,7/1/2015,1.790925239
EAN,7/2/2015,1.873384105
EAN,7/3/2015,1.965801389
EAN,7/4/2015,1.896820213
EAN,7/5/2015,1.786372539
EAN,7/6/2015,1.871038411
EAN,7/7/2015,1.974247265
EAN,7/8/2015,1.978991597
EAN,7/9/2015,1.941555977
EAN,7/10/2015,1.733558295
EAN,7/11/2015,1.838279857
EAN,7/12/2015,1.698856362
EAN,7/13/2015,1.942732874
EAN,7/14/2015,1.938450103
EAN,7/15/2015,1.822697126
EAN,7/16/2015,1.921361502
EAN,7/17/2015,1.840313332
EAN,7/18/2015,1.767745827
EAN,7/19/2015,1.957025982
EAN,7/20/2015,1.912800875
EAN,7/21/2015,1.784438624
EAN,7/22/2015,1.907636111
EAN,7/23/2015,1.862716763
EAN,7/24/2015,1.831184107
EAN,7/25/2015,1.878988709
EAN,7/26/2015,1.630038943
EAN,7/27/2015,1.994557716
EAN,7/28/2015,1.997873202
EAN,7/29/2015,1.951787569
EAN,7/30/2015,1.885556705
EAN,7/31/2015,1.681462141
EAN,8/1/2015,1.995303867
EAN,8/2/2015,1.688144593
EAN,8/3/2015,1.868688334
EAN,8/4/2015,1.974495913
EAN,8/5/2015,1.832381859
EAN,8/6/2015,1.70982507
EAN,8/7/2015,1.916847995
EAN,8/8/2015,1.861352441
EAN,8/9/2015,1.900977922
EAN,8/10/2015,1.814171724
EAN,8/11/2015,1.867746743
EAN,8/12/2015,1.754566995
EAN,8/13/2015,1.783294154
EAN,8/14/2015,1.87089261
EAN,8/15/2015,1.814325323
EAN,8/16/2015,1.927078702
EAN,8/17/2015,1.811589595
EAN,8/18/2015,1.909938424
EAN,8/19/2015,1.909515718
EAN,8/20/2015,1.987840762
EAN,8/21/2015,1.83807476
EAN,8/22/2015,1.861603784
EAN,8/23/2015,1.879022332
EAN,8/24/2015,1.956298821
EAN,8/25/2015,1.956933855
EAN,8/26/2015,1.916143545
EAN,8/27/2015,1.932013141
EAN,8/28/2015,1.723712358
EAN,8/29/2015,1.826304352
EAN,8/30/2015,1.915154749
EAN,8/31/2015,1.933929665
EAN,9/1/2015,1.854062642
EAN,9/2/2015,1.912128537
EAN,9/3/2015,1.931548355
EAN,9/4/2015,1.966579899
EAN,9/5/2015,1.996028143
EAN,9/6/2015,1.817298858
EAN,9/7/2015,1.933111832
EAN,9/8/2015,1.994751603
EAN,9/9/2015,1.952719847
EAN,9/10/2015,1.928914809
EAN,9/11/2015,1.883647477
EAN,9/12/2015,1.983704318
EAN,9/13/2015,1.978372737
EAN,9/14/2015,1.847463884
EAN,9/15/2015,1.791967509
EAN,9/16/2015,1.907885351
EAN,9/17/2015,1.777263158
EAN,9/18/2015,1.889785984
EAN,9/19/2015,1.954106568
EAN,9/20/2015,1.941459877
EAN,9/21/2015,1.994541059
EAN,9/22/2015,1.805367945
EAN,9/23/2015,1.863181313
EAN,9/24/2015,1.992686119
EAN,9/25/2015,1.675609756
EAN,9/26/2015,1.884535386
EAN,9/27/2015,1.920197812
EAN,9/28/2015,1.985563792
EAN,9/29/2015,1.966714784
EAN,9/30/2015,1.941423343
EAN,10/1/2015,1.979804067
EAN,10/2/2015,1.945028914
EAN,10/3/2015,1.871042091
EAN,10/4/2015,1.86483204
EAN,10/5/2015,1.930863697
EAN,10/6/2015,1.941634621
EAN,10/7/2015,1.838676469
EAN,10/8/2015,1.827304838
EAN,10/9/2015,1.957885458
EAN,10/10/2015,1.803204388
EAN,10/11/2015,1.935676047
EAN,10/12/2015,1.854889203
EAN,10/13/2015,1.846941776
EAN,10/14/2015,1.96521241
EAN,10/15/2015,1.7723148
EAN,10/16/2015,1.954000344
EAN,10/17/2015,1.923176471
EAN,10/18/2015,1.946206026
EAN,10/19/2015,1.730344
EAN,10/20/2015,1.870116704
EAN,10/21/2015,1.932018205
EAN,10/22/2015,1.91496255
EAN,10/23/2015,1.97655398
EAN,10/24/2015,1.897248495
EAN,10/25/2015,1.948115053
EAN,10/26/2015,1.782434053
EAN,10/27/2015,1.929132609
EAN,10/28/2015,1.826091344
EAN,10/29/2015,1.728755967
EAN,10/30/2015,1.947611748
EAN,10/31/2015,1.936471957
EAN,11/1/2015,1.957795393
EAN,11/2/2015,1.917043539
EAN,11/3/2015,1.927326045
EAN,11/4/2015,1.845490327
EAN,11/5/2015,1.944472236
EAN,11/6/2015,1.895407784
EAN,11/7/2015,1.952207398
EAN,11/8/2015,1.824173076
EAN,11/9/2015,1.715012507
EAN,11/10/2015,1.90525837
EAN,11/11/2015,1.986733893
EAN,11/12/2015,1.933177139
EAN,11/13/2015,1.765252957
EAN,11/14/2015,1.895262955
EAN,11/15/2015,1.929606651
EAN,11/16/2015,1.934969826
EAN,11/17/2015,1.925383317
EAN,11/18/2015,1.908301759
EAN,11/19/2015,1.942703788
EAN,11/20/2015,1.901196172
EAN,11/21/2015,1.911058707
EAN,11/22/2015,1.82270848
EAN,11/23/2015,1.928178589
EAN,11/24/2015,1.973666809
EAN,11/25/2015,1.98838781
EAN,11/26/2015,1.946571864
EAN,11/27/2015,1.993043943
EAN,11/28/2015,1.927015691
EAN,11/29/2015,1.790151947
EAN,11/30/2015,1.889535851
EAN,12/1/2015,2.077312351
EAN,12/2/2015,2.643702343
EAN,12/3/2015,1.990193713
EAN,12/4/2015,2.624443455
EAN,12/5/2015,2.380789899
EAN,12/6/2015,1.762709067
EAN,12/7/2015,2.179180135
EAN,12/8/2015,1.990714967
EAN,12/9/2015,2.706018435
EAN,12/10/2015,2.272440786
EAN,12/11/2015,2.7186742
EAN,12/12/2015,2.160651984
EAN,12/13/2015,1.744455404
EAN,12/14/2015,2.355747211
EAN,12/15/2015,1.824679054
EAN,12/16/2015,2.402347908
EAN,12/17/2015,2.102926503
EAN,12/18/2015,1.831688055
EAN,12/19/2015,2.034740674
EAN,12/20/2015,1.835003364
EAN,12/21/2015,2.336318512
EAN,12/22/2015,1.84787627
EAN,12/23/2015,2.210294153
EAN,12/24/2015,1.988985643
EAN,12/25/2015,2.590578511
EAN,12/26/2015,1.986892561
EAN,12/27/2015,1.739728983
EAN,12/28/2015,2.232658099
EAN,12/29/2015,2.634192636
EAN,12/30/2015,2.406813446
EAN,12/31/2015,1.88728447
EAN,1/1/2016,2.3971207
EAN,1/2/2016,2.164065893
EAN,1/3/2016,1.898807606
EAN,1/4/2016,2.122554189
EAN,1/5/2016,1.862563628
EAN,1/6/2016,2.534859037
EAN,1/7/2016,1.745567376
EAN,1/8/2016,2.120030084
EAN,1/9/2016,2.019770064
EAN,1/10/2016,2.63009152
EAN,1/11/2016,2.278845708
EAN,1/12/2016,2.670016308
EAN,1/13/2016,2.230719289
EAN,1/14/2016,1.889776962
EAN,1/15/2016,2.493773532
EAN,1/16/2016,1.81698053
EAN,1/17/2016,2.307811563
EAN,1/18/2016,2.112601704
EAN,1/19/2016,1.771386682
EAN,1/20/2016,1.819773921
EAN,1/21/2016,2.323365355
EAN,1/22/2016,2.527248766
EAN,1/23/2016,1.706782953
EAN,1/24/2016,2.060876309
EAN,1/25/2016,2.131384298
EAN,1/26/2016,2.72879065
EAN,1/27/2016,2.266395569
EAN,1/28/2016,1.994241843
EAN,1/29/2016,2.36379849
EAN,1/30/2016,2.741185971
EAN,1/31/2016,2.524247347
EAN,2/1/2016,1.871861934
EAN,2/2/2016,2.444690294
EAN,2/3/2016,2.193848921
EAN,2/4/2016,1.692767031
EAN,2/5/2016,2.102082004
EAN,2/6/2016,2.485023155
EAN,2/7/2016,2.456612145
EAN,2/8/2016,1.924999135
EAN,2/9/2016,2.18210107
EAN,2/10/2016,2.067514812
EAN,2/11/2016,2.604959012
EAN,2/12/2016,2.306230339
EAN,2/13/2016,2.608616693
EAN,2/14/2016,2.267273275
EAN,2/15/2016,1.850637445
EAN,2/16/2016,1.921813818
EAN,2/17/2016,1.864299561
EAN,2/18/2016,2.590729345
EAN,2/28/2016,1.864485727
EAN,2/29/2016,2.15327291
EAN,3/1/2016,1.990647688
EAN,3/2/2016,2.045706309
EAN,3/3/2016,1.861025897
EAN,3/4/2016,1.843951969
EAN,3/5/2016,1.920482202
EAN,3/6/2016,1.973799481
EAN,3/7/2016,1.769940315
EAN,3/8/2016,1.957864597
EAN,3/9/2016,2.007840904
EAN,3/10/2016,1.983010085
EAN,3/11/2016,1.62961694
EAN,3/12/2016,1.92325315
EAN,3/13/2016,1.959503123
EAN,3/14/2016,1.894808848
EAN,3/15/2016,1.982420827
EAN,3/16/2016,1.982457609
EAN,3/17/2016,1.986318353
EAN,3/18/2016,2.04900717
EAN,3/19/2016,1.944328514
EAN,3/20/2016,1.833779508
EAN,3/21/2016,1.91605576
EAN,3/22/2016,1.977805313
EAN,3/23/2016,1.540752351
EAN,3/24/2016,1.987100523
EAN,3/25/2016,1.83550143
EAN,3/26/2016,1.978024409
EAN,3/27/2016,1.902703116
EAN,3/28/2016,1.961084053
EAN,3/29/2016,1.926142105
EAN,3/30/2016,1.950305638
EAN,3/31/2016,1.984446301
EAN,4/1/2016,1.624082505
EAN,4/2/2016,1.986150292
EAN,4/3/2016,1.836552749
EAN,4/4/2016,1.942631501
EAN,4/5/2016,1.887827188
EAN,4/6/2016,1.871440536
EAN,4/7/2016,1.93494111
EAN,4/8/2016,1.591898657
EAN,4/9/2016,1.913945365
EAN,4/10/2016,1.892824336
EAN,4/11/2016,1.966536601
EAN,4/12/2016,1.884954967
EAN,4/13/2016,1.938227188
EAN,4/14/2016,1.922088086
EAN,4/15/2016,1.892558916
EAN,4/16/2016,1.941597618
EAN,4/17/2016,1.86693473
EAN,4/18/2016,1.947051561
EAN,4/19/2016,1.905117937
EAN,4/20/2016,1.938767808
EAN,4/21/2016,1.748173886
EAN,4/22/2016,1.851829771
EAN,4/23/2016,1.899544465
EAN,4/24/2016,1.851396831
EAN,4/25/2016,1.82443967
EAN,4/26/2016,1.778194591
EAN,4/27/2016,1.921200651
EAN,4/28/2016,1.828733018
EAN,4/29/2016,1.838763933
EAN,4/30/2016,1.861932595
EAN,5/1/2016,1.873262209
EAN,5/2/2016,1.980630096
EAN,5/3/2016,1.877858628
EAN,5/4/2016,1.930856997
EAN,5/5/2016,2.047789337
EAN,5/6/2016,1.910250638
EAN,5/7/2016,1.86342671
EAN,5/8/2016,1.85826382
EAN,5/9/2016,1.922956737
EAN,5/10/2016,1.849089968
EAN,5/11/2016,1.869517707
EAN,5/12/2016,1.786412703
EAN,5/13/2016,1.926730182
EAN,5/14/2016,1.783882608
EAN,5/15/2016,1.854989817
EAN,5/16/2016,1.867298264
EAN,5/17/2016,1.830202994
EAN,5/18/2016,1.884825665
EAN,5/19/2016,1.941896985
EAN,5/20/2016,1.863273196
EAN,5/21/2016,1.787303481
EAN,5/22/2016,1.939121337
EAN,5/23/2016,1.704453008
EAN,5/24/2016,1.868194842
EAN,5/25/2016,1.873042692
EAN,5/26/2016,1.910744839
EAN,5/27/2016,1.770345701
EAN,5/28/2016,1.700099701
EAN,5/29/2016,1.875283711
EAN,5/30/2016,1.879792558
EAN,5/31/2016,1.969796592
EAN,6/1/2016,1.807122999
EAN,6/2/2016,1.82047063
EAN,6/3/2016,1.916401743
EAN,6/4/2016,1.936662043
EAN,6/5/2016,1.851860575
EAN,6/6/2016,1.810340898
EAN,6/7/2016,1.89206955
EAN,6/8/2016,1.826192161
EAN,6/9/2016,1.871212453
EAN,6/10/2016,1.837033242
EAN,6/11/2016,1.836420387
EAN,6/12/2016,1.74121049
EAN,6/13/2016,1.856148162
EAN,6/14/2016,1.888602013
EAN,6/15/2016,1.913514801
EAN,6/16/2016,1.979940493
EAN,6/17/2016,1.798041582
EAN,6/18/2016,1.563183524
EAN,6/19/2016,1.976139854
EAN,6/20/2016,1.904458599
EAN,6/21/2016,1.747266589
EAN,6/22/2016,1.86192053
EAN,6/23/2016,1.931384099
EAN,6/24/2016,1.882432366
EAN,6/25/2016,1.89536323
EAN,6/26/2016,1.862258561
EAN,6/27/2016,1.738455568
EAN,6/28/2016,1.963509635
EAN,6/29/2016,1.884149552
EAN,6/30/2016,1.895667952
EAN,7/1/2016,1.892304266
EAN,7/2/2016,1.89638777
EAN,7/3/2016,1.749435077
EAN,7/4/2016,1.804022082
EAN,7/5/2016,1.980886621
EAN,7/6/2016,1.820055797
EAN,7/7/2016,1.764584728
EAN,7/8/2016,1.860787671
EAN,7/9/2016,1.909286593
EAN,7/10/2016,1.924648455
EAN,7/11/2016,1.904007757
EAN,7/12/2016,1.847356082
EAN,7/13/2016,1.987956928
EAN,7/14/2016,1.993449116
EAN,7/15/2016,1.861346179
EAN,7/16/2016,1.841578087
EAN,7/17/2016,1.946119959
EAN,7/18/2016,1.988518198
EAN,7/19/2016,1.92764878
EAN,7/20/2016,1.775300833
EAN,7/21/2016,1.993123934
EAN,7/22/2016,1.806663837
EAN,7/23/2016,1.82344662
EAN,7/24/2016,1.898743413
EAN,7/25/2016,1.906701457
EAN,7/26/2016,1.94372679
EAN,7/27/2016,1.850121994
EAN,7/28/2016,1.788344204
EAN,7/29/2016,1.999024581
EAN,7/30/2016,1.67140261
EAN,7/31/2016,1.931295444
EAN,8/1/2016,1.815803313
EAN,8/2/2016,1.859576427
EAN,8/3/2016,1.892649263
EAN,8/4/2016,1.918480472
EAN,8/5/2016,1.981248621
EAN,8/6/2016,1.98970108
EAN,8/7/2016,1.989705882
EAN,8/8/2016,1.683086396
EAN,8/9/2016,1.987331482
EAN,8/10/2016,1.897500349
EAN,8/11/2016,1.940474838
EAN,8/12/2016,1.798952357
EAN,8/13/2016,1.926873628
EAN,8/14/2016,1.919755308
EAN,8/15/2016,1.812920889
EAN,8/16/2016,1.985797744
EAN,8/17/2016,1.921533213
EAN,8/18/2016,1.948689956
EAN,8/19/2016,1.782695919
